"tag","class","text_preview","is_valid","type"
"span","woocommerce-Price-amount amount","$33.822,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-vwrapper usg_vwrapper_2 align_left valign_bottom has-link","EXTENSOR WIFI TP-LINK RE200 DUAL BAND AC750$35.830,00","0",""
"h2","w-post-elm post_title usg_post_title_2 has_text_color woocommerce-loop-product__title color_link_inherit","EXTENSOR WIFI TP-LINK RE200 DUAL BAND AC750","1","title"
"a","","EXTENSOR WIFI TP-LINK RE200 DUAL BAND AC750","1","link"
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$35.830,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$35.830,00","0",""
"span","woocommerce-Price-amount amount","$35.830,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-vwrapper usg_vwrapper_2 align_left valign_bottom has-link","USB WIFI TP-LINK TL-WN823N MINI 300MBPS$13.270,00","0",""
"h2","w-post-elm post_title usg_post_title_2 has_text_color woocommerce-loop-product__title color_link_inherit","USB WIFI TP-LINK TL-WN823N MINI 300MBPS","1","title"
"a","","USB WIFI TP-LINK TL-WN823N MINI 300MBPS","1","link"
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$13.270,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$13.270,00","0",""
"span","woocommerce-Price-amount amount","$13.270,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-vwrapper usg_vwrapper_2 align_left valign_bottom has-link","PROCESADOR INTEL CORE I5 12400F LGA1700$189.220,00","0",""
"h2","w-post-elm post_title usg_post_title_2 has_text_color woocommerce-loop-product__title color_link_inherit","PROCESADOR INTEL CORE I5 12400F LGA1700","1","title"
"a","","PROCESADOR INTEL CORE I5 12400F LGA1700","1","link"
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$189.220,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$189.220,00","0",""
"span","woocommerce-Price-amount amount","$189.220,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-vwrapper usg_vwrapper_2 align_left valign_bottom has-link","MOUSE PAD LOGITECH G440 GAMING$25.680,00","0",""
"h2","w-post-elm post_title usg_post_title_2 has_text_color woocommerce-loop-product__title color_link_inherit","MOUSE PAD LOGITECH G440 GAMING","1","title"
"a","","MOUSE PAD LOGITECH G440 GAMING","1","link"
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$25.680,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$25.680,00","0",""
"span","woocommerce-Price-amount amount","$25.680,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-vwrapper usg_vwrapper_2 align_left valign_bottom has-link","MEMORIA RAM 16GB DDR5 5600 KINGSTON FURY BEAST$80.980,00","0",""
"h2","w-post-elm post_title usg_post_title_2 has_text_color woocommerce-loop-product__title color_link_inherit","MEMORIA RAM 16GB DDR5 5600 KINGSTON FURY BEAST","1","title"
"a","","MEMORIA RAM 16GB DDR5 5600 KINGSTON FURY BEAST","1","link"
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$80.980,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$80.980,00","0",""
"span","woocommerce-Price-amount amount","$80.980,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-vwrapper usg_vwrapper_2 align_left valign_bottom has-link","MEMORIA RAM 32GB (2X16) DDR5 5600 CORSAIR VENGEANCE BLACK RGB AMD EXPO$204.249,00","0",""
"h2","w-post-elm post_title usg_post_title_2 has_text_color woocommerce-loop-product__title color_link_inherit","MEMORIA RAM 32GB (2X16) DDR5 5600 CORSAIR VENGEANCE BLACK RGB AMD EXPO","1","title"
"a","","MEMORIA RAM 32GB (2X16) DDR5 5600 CORSAIR VENGEANCE BLACK RGB AMD EXPO","1","link"
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$204.249,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$204.249,00","0",""
"span","woocommerce-Price-amount amount","$204.249,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-vwrapper usg_vwrapper_2 align_left valign_bottom has-link","AURICULAR GAMER RAZER BLACKSHARK V2 X BLACK$82.150,00","0",""
"h2","w-post-elm post_title usg_post_title_2 has_text_color woocommerce-loop-product__title color_link_inherit","AURICULAR GAMER RAZER BLACKSHARK V2 X BLACK","1","title"
"a","","AURICULAR GAMER RAZER BLACKSHARK V2 X BLACK","1","link"
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$82.150,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$82.150,00","0",""
"span","woocommerce-Price-amount amount","$82.150,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-vwrapper usg_vwrapper_2 align_left valign_bottom has-link","MOUSEPAD RAZER PRO GLIDE XXL 940x410mm$55.190,00","0",""
"h2","w-post-elm post_title usg_post_title_2 has_text_color woocommerce-loop-product__title color_link_inherit","MOUSEPAD RAZER PRO GLIDE XXL 940x410mm","1","title"
"a","","MOUSEPAD RAZER PRO GLIDE XXL 940x410mm","1","link"
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$55.190,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$55.190,00","0",""
"span","woocommerce-Price-amount amount","$55.190,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-vwrapper usg_vwrapper_2 align_left valign_bottom has-link","FAN AEROCOOL ASTRO 12 ARGB 120MM (DUAL RING)$39.000,00","0",""
"h2","w-post-elm post_title usg_post_title_2 has_text_color woocommerce-loop-product__title color_link_inherit","FAN AEROCOOL ASTRO 12 ARGB 120MM (DUAL RING)","1","title"
"a","","FAN AEROCOOL ASTRO 12 ARGB 120MM (DUAL RING)","1","link"
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$39.000,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$39.000,00","0",""
"span","woocommerce-Price-amount amount","$39.000,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-vwrapper usg_vwrapper_2 align_left valign_bottom has-link","VIDEO RADEON RX 6500 XT 4GB SAPPHIRE PULSE GAMING$297.700,00","0",""
"h2","w-post-elm post_title usg_post_title_2 has_text_color woocommerce-loop-product__title color_link_inherit","VIDEO RADEON RX 6500 XT 4GB SAPPHIRE PULSE GAMING","1","title"
"a","","VIDEO RADEON RX 6500 XT 4GB SAPPHIRE PULSE GAMING","1","link"
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$297.700,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$297.700,00","0",""
"span","woocommerce-Price-amount amount","$297.700,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-vwrapper usg_vwrapper_2 align_left valign_bottom has-link","USB WIFI TP-LINK T2U AC600 NANO DUAL BAND$15.530,00","0",""
"h2","w-post-elm post_title usg_post_title_2 has_text_color woocommerce-loop-product__title color_link_inherit","USB WIFI TP-LINK T2U AC600 NANO DUAL BAND","1","title"
"a","","USB WIFI TP-LINK T2U AC600 NANO DUAL BAND","1","link"
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$15.530,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$15.530,00","0",""
"span","woocommerce-Price-amount amount","$15.530,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$37.210,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$37.210,00","0",""
"span","woocommerce-Price-amount amount","$37.210,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-vwrapper usg_vwrapper_2 align_left valign_bottom has-link","AURICULAR TRUST PRIMO$16.600,00","0",""
"h2","w-post-elm post_title usg_post_title_2 has_text_color woocommerce-loop-product__title color_link_inherit","AURICULAR TRUST PRIMO","1","title"
"a","","AURICULAR TRUST PRIMO","1","link"
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$16.600,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$16.600,00","0",""
"span","woocommerce-Price-amount amount","$16.600,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$20.750,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$20.750,00","0",""
"span","woocommerce-Price-amount amount","$20.750,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-post-elm post_image usg_post_image_1 stretched","","0",""
"a","","","0",""
"img","attachment-us_300_300_crop size-us_300_300_crop wp-post-image","","1","image"
"div","w-html usg_html_3","Entrega inmediata","0",""
"span","us-btn-style_11","Entrega inmediata","0",""
"div","w-html usg_html_2 has_text_color","","0",""
"div","w-vwrapper usg_vwrapper_2 align_left valign_bottom has-link","COMBO TECLADO Y MOUSE LOGITECH MK235 WIRELESS$30.150,00","0",""
"h2","w-post-elm post_title usg_post_title_2 has_text_color woocommerce-loop-product__title color_link_inherit","COMBO TECLADO Y MOUSE LOGITECH MK235 WIRELESS","1","title"
"a","","COMBO TECLADO Y MOUSE LOGITECH MK235 WIRELESS","1","link"
"div","w-hwrapper usg_hwrapper_2 align_none valign_middle","$30.150,00","1","price"
"p","w-post-elm product_field price usg_product_field_4 has_text_color","$30.150,00","0",""
"span","woocommerce-Price-amount amount","$30.150,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"a","w-vwrapper-link smooth-scroll","0","0",""
"div","w-grid-preloader","","0",""
"div","g-preloader type_1","","0",""
"div","","","0",""
"span","page-numbers current","1","0",""
"span","","1","0",""
"a","page-numbers","2","0",""
"span","","2","0",""
"a","page-numbers","3","0",""
"span","","3","0",""
"a","page-numbers","4","0",""
"span","","4","0",""
"span","page-numbers dots","…","0",""
"a","page-numbers","213","0",""
"span","","213","0",""
"div","w-separator size_small","","0",""
"div","l-section-img","","0",""
"div","w-separator size_custom","","0",""
"div","wpb_text_column us_custom_beeeec04 has_text_color","Mantenete al tanto","0",""
"div","wpb_wrapper","Mantenete al tanto","0",""
"p","","Mantenete al tanto","0",""
"div","w-separator size_custom","","0",""
"div","w-form-row-field","","0",""
"div","w-form-row-state","Por favor, introduce una dirección de correo electrónico válida.","0",""
"div","w-form-row-field","","0",""
"div","w-form-row for_submit align_justify","Notificarme","0",""
"button","w-btn us-btn-style_19","Notificarme","0",""
"span","g-preloader type_1","","0",""
"span","w-btn-label","Notificarme","0",""
"div","w-form-message","","0",""
"div","w-separator size_custom","","0",""
"a","w-socials-item-link","","0",""
"span","w-socials-item-link-hover","","0",""
"div","w-socials-item tiktok","TikTok","0",""
"a","w-socials-item-link","","0",""
"span","w-socials-item-link-hover","","0",""
"div","w-socials-item-popup","TikTok","0",""
"span","","TikTok","0",""
"a","w-socials-item-link","","0",""
"span","w-socials-item-link-hover","","0",""
"div","w-separator size_custom","","0",""
"div","w-separator size_small","","0",""
"div","w-separator size_small","","0",""
"li","menu-item menu-item-type-post_type menu-item-object-page menu-item-884422","Informar Pago","0",""
"a","","Informar Pago","0",""
"li","menu-item menu-item-type-post_type menu-item-object-page menu-item-862239","Libro de quejas on line","0",""
"a","","Libro de quejas on line","0",""
"li","menu-item menu-item-type-post_type menu-item-object-page menu-item-696747","Seguimiento de Pedidos","0",""
"a","","Seguimiento de Pedidos","0",""
"li","menu-item menu-item-type-custom menu-item-object-custom menu-item-701721","Carlos Gardel 278, B1824 Lanús, Prov. Buenos Aires","0",""
"a","","Carlos Gardel 278, B1824 Lanús, Prov. Buenos Aires","0",""
"div","w-separator size_custom","","0",""
"div","w-separator size_small","","0",""
"div","wpb_text_column","","0",""
"div","wpb_wrapper","","0",""
"p","","","0",""
"a","","","0",""
"img","aligncenter","","0",""
"div","w-separator size_small","","0",""
"div","wpb_text_column","HARDWARE","0",""
"div","wpb_wrapper","HARDWARE","0",""
"h4","widget-title","HARDWARE","0",""
"div","w-separator size_small","","0",""
"ul","menu","ProcesadoresRefrigeración CPUMotherboardsMemorias RAMPlacas de VideoAlmacenamientosGabinetesFuentes","0",""
"li","menu-item menu-item-type-taxonomy menu-item-object-product_cat menu-item-696751","Procesadores","0",""
"a","","Procesadores","0",""
"li","menu-item menu-item-type-taxonomy menu-item-object-product_cat menu-item-696752","Refrigeración CPU","0",""
"a","","Refrigeración CPU","0",""
"li","menu-item menu-item-type-taxonomy menu-item-object-product_cat menu-item-696754","Motherboards","0",""
"a","","Motherboards","0",""
"li","menu-item menu-item-type-custom menu-item-object-custom menu-item-811397","Memorias RAM","0",""
"a","","Memorias RAM","0",""
"li","menu-item menu-item-type-taxonomy menu-item-object-product_cat menu-item-696756","Placas de Video","0",""
"a","","Placas de Video","0",""
"li","menu-item menu-item-type-taxonomy menu-item-object-product_cat menu-item-696757","Almacenamientos","0",""
"div","cart-head","00 items","0",""
"span","cart-icon","0","0",""
"span","cart-items","0","0",""
"span","cart-items-text","0 items","0",""
"div","cart-popup widget_shopping_cart","","0",""
"div","widget_shopping_cart_content","","0",""
"div","cart-loading","","0",""
"div","woocommerce-notices-wrapper","","0",""
"span","","Filter","0",""
"ul","page-numbers","123","0",""
"span","page-numbers current","1","0",""
"a","page-numbers","2","0",""
"a","page-numbers","3","0",""
"a","next page-numbers","","0",""
"a","active","","0",""
"a","","","0",""
"a","","<img width=800 height=800 src=https://www.liontech-gaming.com/wp-content/uploads/2023/03/Sin-ti","0",""
"div","inner","<img width=800 height=800 src=https://www.liontech-gaming.com/wp-content/uploads/2023/03/Sin-ti","0",""
"img","wp-post-image lazyloading","","0",""
"div","product-content","EN STOCKGRASA SILICONADA PASTERMAX G60 (GRIS) $5.844,28 Original price was: $5.844,28.$4.718,00Curr","1","productWrapper"
"a","product-loop-title","EN STOCKGRASA SILICONADA PASTERMAX G60 (GRIS)","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","GRASA SILICONADA PASTERMAX G60 (GRIS)","1","title"
"span","price","$5.844,28 Original price was: $5.844,28.$4.718,00Current price is: $4.718,00. Efectivo / Transferenc","1","price"
"span","woocommerce-Price-amount amount","$5.844,28","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$4.718,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 1.948,096 cuotas de $ 9740,0,","0",""
"div","installments store","3 cuotas de $ 1.948,096 cuotas de $ 974,05","0",""
"img","","","0",""
"a","","<img width=583 height=564 src=https://www.liontech-gaming.com/wp-content/uploads/2025/06/Pasta-","0",""
"div","inner","<img width=583 height=564 src=https://www.liontech-gaming.com/wp-content/uploads/2025/06/Pasta-","0",""
"img","wp-post-image lazyloading","","0",""
"div","product-content","EN STOCKPasta Termica Raptor Ice Conductividad Termica 8.3W/m-K $9.350,88 Original price was: $9.35","1","productWrapper"
"a","product-loop-title","EN STOCKPasta Termica Raptor Ice Conductividad Termica 8.3W/m-K","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","Pasta Termica Raptor Ice Conductividad Termica 8.3W/m-K","1","title"
"span","price","$9.350,88 Original price was: $9.350,88.$6.799,00Current price is: $6.799,00. Efectivo / Transferenc","1","price"
"span","woocommerce-Price-amount amount","$9.350,88","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$6.799,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 3.116,966 cuotas de $ 1.550,","0",""
"div","installments store","3 cuotas de $ 3.116,966 cuotas de $ 1.558,48","0",""
"img","","","0",""
"a","","<img width=500 height=492 src=https://www.liontech-gaming.com/wp-content/uploads/2025/05/sodim-","0",""
"div","inner","<img width=500 height=492 src=https://www.liontech-gaming.com/wp-content/uploads/2025/05/sodim-","0",""
"img","wp-post-image lazyloading","","0",""
"div","product-content","EN STOCKMemoria SODIMM DDR3 HIKSEMI 4Gb 1600 MHz Hiker 1.35V $10.590,00 Original price was: $10.590","1","productWrapper"
"a","product-loop-title","EN STOCKMemoria SODIMM DDR3 HIKSEMI 4Gb 1600 MHz Hiker 1.35V","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","Memoria SODIMM DDR3 HIKSEMI 4Gb 1600 MHz Hiker 1.35V","1","title"
"span","price","$10.590,00 Original price was: $10.590,00.$8.300,00Current price is: $8.300,00. Efectivo / Transfere","1","price"
"span","woocommerce-Price-amount amount","$10.590,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$8.300,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 3.530,006 cuotas de $ 1.760,","0",""
"div","installments store","3 cuotas de $ 3.530,006 cuotas de $ 1.765,00","0",""
"img","","","0",""
"a","","<img width=500 height=500 src=https://www.liontech-gaming.com/wp-content/uploads/2025/04/ARO-DE","0",""
"div","inner","<img width=500 height=500 src=https://www.liontech-gaming.com/wp-content/uploads/2025/04/ARO-DE","0",""
"img","wp-post-image lazyloading","","0",""
"div","product-content","EN STOCKARO DE LUZ LED 3 TONOS BLANCO / COLORES $10.516,84 Original price was: $10.516,84.$9.323,00","1","productWrapper"
"a","product-loop-title","EN STOCKARO DE LUZ LED 3 TONOS BLANCO / COLORES","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","ARO DE LUZ LED 3 TONOS BLANCO / COLORES","1","title"
"span","price","$10.516,84 Original price was: $10.516,84.$9.323,00Current price is: $9.323,00. Efectivo / Transfere","1","price"
"span","woocommerce-Price-amount amount","$10.516,84","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$9.323,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 3.505,616 cuotas de $ 1.750,","0",""
"div","installments store","3 cuotas de $ 3.505,616 cuotas de $ 1.752,81","0",""
"img","","","0",""
"a","","<img width=800 height=800 src=https://www.liontech-gaming.com/wp-content/uploads/2025/07/000000","0",""
"div","inner","<img width=800 height=800 src=https://www.liontech-gaming.com/wp-content/uploads/2025/07/000000","0",""
"img","wp-post-image lazyloading","","0",""
"div","product-content","EN STOCKCPU Cooler Kelyx Potencia Max 95W pAMD/Intel $13.242,24 Original price was: $13.242,24.$9.4","1","productWrapper"
"a","product-loop-title","EN STOCKCPU Cooler Kelyx Potencia Max 95W pAMD/Intel","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","CPU Cooler Kelyx Potencia Max 95W pAMD/Intel","1","title"
"span","price","$13.242,24 Original price was: $13.242,24.$9.499,99Current price is: $9.499,99. Efectivo / Transfere","1","price"
"span","woocommerce-Price-amount amount","$13.242,24","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$9.499,99","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 4.414,086 cuotas de $ 2.200,","0",""
"div","installments store","3 cuotas de $ 4.414,086 cuotas de $ 2.207,04","0",""
"img","","","0",""
"a","","<img width=2560 height=2455 src=https://www.liontech-gaming.com/wp-content/uploads/2025/05/COOL","0",""
"div","inner","<img width=2560 height=2455 src=https://www.liontech-gaming.com/wp-content/uploads/2025/05/COOL","0",""
"img","wp-post-image lazyloading","","0",""
"div","product-content","EN STOCKCOOLER GABINETE RAPTOR FROST SLIM RING120mm PWM+ARGB BLACK $12.870,00 Original price was: $","1","productWrapper"
"a","product-loop-title","EN STOCKCOOLER GABINETE RAPTOR FROST SLIM RING120mm PWM+ARGB BLACK","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","COOLER GABINETE RAPTOR FROST SLIM RING120mm PWM+ARGB BLACK","1","title"
"span","price","$12.870,00 Original price was: $12.870,00.$9.900,00Current price is: $9.900,00. Efectivo / Transfere","1","price"
"span","woocommerce-Price-amount amount","$12.870,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$9.900,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 4.290,006 cuotas de $ 2.140,","0",""
"div","installments store","3 cuotas de $ 4.290,006 cuotas de $ 2.145,00","0",""
"img","","","0",""
"a","","<img width=500 height=500 src=https://www.liontech-gaming.com/wp-content/uploads/2024/04/PASTA-","0",""
"div","inner","<img width=500 height=500 src=https://www.liontech-gaming.com/wp-content/uploads/2024/04/PASTA-","0",""
"img","wp-post-image lazyload","","0",""
